,url,price,title,location,type,area,purpose,baths,beds,description,
28,https://www.zameen.com/Property/dha_defence_dha_phase_6_fully_basement_swimming_pool_mazhar_munir_design_bungalow_for_sale_near_dolman_mall-52399860-1448-1.html,9.75 Crore,Fully Basement Swimming Pool Mazhar Munir Design Bungalow For Sale Near Dolman Mall,"DHA Defence, Lahore, Punjab",House,1 Kanal,For Sale,6,6,"Your Dream Home is Here! 1 Kanal Ultra-Luxury House in DHA Phase 6 LahoreExperience unmatched luxury in this. 1 Kanal fully furnished house in DHA Phase 6, Lahore. Featuring Gree ACs, Grohe washroom fittings, and Italian tiles on the elevation and in the bathrooms, this home exudes elegance. It boasts Holzzin furniture, imported marble flooring, wooden floors in bedrooms, and solid ash wood throughout. The SMC kitchen is a culinary delight, while the Korean lawn grass enhances the serene inner lawn. Equipped with Breeze fans and finished with Nova paint and Spanish tiles, the house is a masterpiece of modern design, with granite stairs adding a touch of sophistication.",
29,https://www.zameen.com/Property/dha_defence_dha_9_town_5_marla_ultra_modern_brand_new_house_for_sale_in_dha_9_town_lahore-52393685-1452-1.html,2.2 Crore,5 Marla Ultra Modern Brand New House For Sale In DHA 9 Town Lahore,"DHA Defence, Lahore, Punjab",House,5 Marla,For Sale,5,3,"Khalifa Real Estate &Amp Builders (R) Offers5.7-Marla Beautiful Lavish Villa For Sale In DHA 9 Town LahoreProperty Overview3-Master Bedrooms With Attached Branded Bathrooms.Designed Walls And Ceilings.All Baths Are Equipped With Imported Grohe Fitting.Amazing Woodwork All Teak Wood Ash Wood Used In A BungalowBathtubs Jacuzzi Installed.House Is Located Near The Park Mosque And Commercial Market.Double Storey House,Beautiful Terrace With A Beautiful View.Solid Steel Work Used For The Outside Main Gate.Complete Marble Tiled Wooden Flooring.Wash Rooms Are Completely Covered By Spanish Italian Tiles.All The Construction Is Done Under The Supervision Of The Best Architecture.Planters All Around In The Lawn.Beautiful Lawn With A Complete Variety Of Planters.Side Streets Are Properly Covered With TilesHouse Is Completed According To DHA By-LawsImported Kitchen With The Practical Implementation Of All Appliances.Solid Steelwork Used In CabinetsLights Provision In All Cabinets Of KitchenComplete Imported Appliances Installed In The Kitchen Including Fridge CookingHob Microwave TVService Kitchen Small Kitchen Built With The Same Style Of Outer KitchenSpacious Service KitchenFall Ceiling Done All Over Including Bedrooms Drawing Dining And Kitchen.Protection Sheets Installed While Building The Upper Portion To Keep Both Portions Cool In Summer SDouble Glace Windows For SoundproofingSolid Stairs Built With Steel Framework And Granite Used In OuterMain Beauty Of The House Is The Patio. Located In The Mid Of The House That Gives An Evergreen Fresh Feeling From All The Rooms And Tv Lounge.Beautiful Design And Good Quality Fittings And Accessories.Reasonable Demand.It Is Sure To Be A Profitable Deal For Any Genuine Client.For More Information Please Contact.",
30,https://www.zameen.com/Property/lahore_model_town_1_kanal_single-story_house_for_sale_p_block_model_town_lahore-53029302-8-1.html,6 Crore,"1 Kanal Single-Story House for Sale P Block, Model Town, Lahore","Model Town, Lahore, Punjab",House,1 Kanal,For Sale,3,3,"1 Kanal Single-Story House for Sale P Block, Model Town, LahoreDemand: 6 Crore PKRInvestment Opportunity | Rental Income: 200,000 PKR/Monthfor office useProperty Features:Size: 1 KanalSingle-Story House3 Bedrooms3 BathroomsSpacious LoungeDrawing RoomDining RoomModern KitchenBasementParking:Space for 4 CarsAdditional Highlights:Located in the P Block of Model Town , back side of pase mall ,",
31,https://www.zameen.com/Property/raiwind_road_lake_city_20_marla_house_for_sale_in_lake_city_lahore-52917817-1103-1.html,9.8 Crore,20 Marla House For sale In Lake City Lahore,"Raiwind Road, Lahore, Punjab",House,1 Kanal,For Sale,6,5,", -:, 1- 5-More Options:Wapda Town, 1-Kanal 5 Bedrooms negotiable demand 590 lac, .#Pakistan #wapdatown #newhouse #newhouseforsale #DHAEME #punjab #Faisalabad #luxuryhomes #BahriaTown #khayabaneamin #UETLahore #InvestinLahore #lahorefashion #lahorefashiontrends #wapdatownlahore #dha11rahbar #forsalebyowner #LakeCityLahore #bahriatownlahore #beautifulhouse #ModelTown #propertysales #syedbrothersvalencia #syedbrothers",
32,https://www.zameen.com/Property/dha_11_rahbar_dha_11_rahbar_phase_2_5_marla_house_for_sale_in_dha_rahbar_sector_2_main_50_feet_road-53096062-3717-1.html,2.8 Crore,5 Marla House For Sale in DHA Rahbar Sector 2 Main 50'Feet Road,"DHA 11 Rahbar, Lahore, Punjab",House,5 Marla,For Sale,4,3,"5 Marla Brand New House For Sale in DHA Rahbar Sector 2 Main 50'Feet RoadWe are Delighted to present this rare gem of a House in the Most prime Block of"" DHA Rahbar Sector 2 H Block""""Luxury House and Solid Construction""Area 5 MarlaLocated On 50'Feet RoadDHA Rahbar Sector 2 phase 113 Bedrooms3 Bathroom2 Tv Lounge2 Kitchen1 Drawing Room1 powder WashroomBig Car GarageSolid Wood DoorsSolid Wood WardrobesTile FlooringClosed to park Nearby Mosque and CommercialReasonable priceContact For More informationView Contact Detail",
33,https://www.zameen.com/Property/college_road_eden_boulevard_housing_scheme_prime_location_house_is_available_for_sale_in_eden_boulevard_housing_scheme-52887623-12447-1.html,1.9 Crore,Prime Location House Is Available For sale In Eden Boulevard Housing Scheme,"College Road, Lahore, Punjab",House,5 Marla,For Sale,4,3,"For a convenient and community-oriented lifestyle, Eden Boulevard Housing Scheme is perfect. PKR Rs. 19000000 is a good asking price for the House so don't delay your decision further. With a 5 Marla area size like this, this property is definitely a bargain on this budget. If you are looking for a House in this area, you will find no other option that even compares with this one. The city of Lahore offers countless real estate options. If you are looking for lucrative property options for investment, we think this property might just be the right one.5 Marla House For Sale in Block AEden Boulevard college road LahoreA few highlighting features of the property are as follows.The premise is kept clean at all times through an effective waste disposal management service.You can hang out in the lounge area with your friends and enjoy watching TV.You can spend your time in peace and quiet with a beautiful mosque situated near the House.Sitting in the sauna relieves the body from stress and tension.With central air-conditioning your House stays cool at all times.Keep in touch with your friends and family with broadband internet access.One of the distinguishing features of the property is its spacious powder room.For booking and property advice, you can contact us on given numbers.",
34,https://www.zameen.com/Property/central_park_housing_scheme_central_park_-_block_a_10_marla_house_for_sale_in_central_park_block_a_lahore-53095488-3684-1.html,4.25 Crore,10 Marla House For Sale In Central Park Block A Lahore,"Central Park Housing Scheme, Lahore, Punjab",House,10 Marla,For Sale,5,5,"A House like this doesn't come around easily, so make the most of this deal today. In short, 10 Marla property is the best option for investment in this locality. With real estate on the boom, investing in Lahore is no less than an opportunity. If you are looking to live in peaceful community, the location of Central Park - Block A will accommodate you. Buying this property for sale should be a good investment decision. You can find out for yourself that a price of Rs. 42500000 for the property is the best you can get!Some prominent details of the property are as follows.You can now set your home theatre and enjoy watching movies at home with a separate and spacious lounge that is part of this property.Hidden from view, you'll love the drawing room of this House to decorate as you want for your guests.This House comes with a sizeable dining room where you can have family meals together.Call us today and book your property.",
35,https://www.zameen.com/Property/bahria_town_sector_b_bahria_town_-_usman_block_8_marla_house_for_sale_in_usman_block_bahria_town_lahore-48920786-1780-1.html,3.15 Crore,8 Marla House For Sale In Usman Block Bahria Town Lahore,"Bahria Town, Lahore, Punjab",House,8 Marla,For Sale,6,5,"Haidari Developers Offers best Opportunity in Bahria Town LahoreBeautiful ParksCinemasHospitalsSchoolsEiffel Tower (Replica)Health ClubsShopping MallsRestaurantsRecreational CentersWorld Class MosquesHighly Maintained Parks24 Hours Security PatrollingFire Fighting FacilityGarbage CollectionUninterrupted Power Supply with Backup Electric Generators-24 hours on call maintenance facilitySafari ZooA great opportunity has presented itself in the form of this beautiful House in Bahria Town Lahore. The House is located on a prime location close to a commercial area and other amenities of the town.The block has underground wiring, wide foot paths, street lights, 24 hours water supply, uninterrupted power supply, garbage collection facility, 24 hours security and etc.Bahria Town compels a large number of people to move in and build their dream houses on a land closed to vast amenities like Hospitals, Schools, Health Clubs, Shopping Malls, Cinemas, Restaurants, Beautiful Parks, Recreational Centres, Beautiful Mosques, Safari Zoo and many more.Haideri Developers is registered under the regulation of the business of real estate in Pakistan (regulation of business ordinance,(2014) Haideri Developers is well known for the marketing of properties of special appeal. To our honourable customers we provide ourselves with professionalism, presentation and quality of service. We cover most of the well-known societies of Lahore and Islamabad.Haideri Developers will provide initial advice for free and the enquiry will be handled by one of our fully qualified Consultant or Director. We have built an enviable reputation for selling a varied portfolio of properties. Haideri Developers is a family business offering the highest standard of service in all aspects, we pay close attention to our customer needs and guide them with the best of our knowledge. Bearing in mind the long term relation with the customer Haideri Developers provides genuine property and gives excellent after sales services.Whether you are interested in buying, selling or renting, a phone call will put you in touch with our experienced property expert who will serve you with excellent service. . .",
36,https://www.zameen.com/Property/dha_defence_dha_9_town_5_marla_brand_new_modren_designer_house_for_sale-52422770-1452-1.html,2.1 Crore,5 MARLA BRAND NEW MODREN DESIGNER HOUSE FOR SALE,"DHA Defence, Lahore, Punjab",House,5 Marla,For Sale,4,3,"IT HAS- 3 Bedrooms with attached washrooms- Tiles and wooden flooring in bedrooms- Solid tiles flooring in washrooms- Solid sentry fittings in washrooms- Kitchen with solid cabinets and burners- T. V lounge with huge sitting area- Open terrace with huge sitting area- Garage with single car parking- Store room- Powder Room- Lush green lawn- Comfortable stairs- Solid wooden doors and Main gateThis house is situated nearby Commercial market, Masjid and ParkOWNER DEMANDFor further information call",
37,https://www.zameen.com/Property/dha_defence_defence_chowk_7marla_house_for_sale_in_main_boulevard_defence_opposite_adil_hospital-53012209-8323-1.html,2.65 Crore,7marla house for sale in main boulevard defence opposite adil hospital,"DHA Defence, Lahore, Punjab",House,7 Marla,For Sale,4,3,3bed athched 3bath TV lonch drawing room car parking store prime,
38,https://www.zameen.com/Property/wapda_town_wapda_town_phase_1_1_kanal_brand_new_luxury_ultra_spanish_house_with_direct_owner_meeting_for_sale_in_wapda_town_phase_1_all_original_picture_attached-52964672-4307-1.html,10.19 Crore,1 Kanal Brand New Luxury Ultra Spanish House With Direct Owner meeting For Sale in Wapda Town phase 1 All original picture attached,"Wapda Town, Lahore, Punjab",House,1 Kanal,For Sale,6,5,"Al Hadi Estate & Builders Offers Best Investment Opportunities.All original picture attached1 Kanal Brand New Luxury Ultra Spanish House For Sale In Wapda Town Lahore .Direct Owner meeting5 Master Bedrooms 6 Bathrooms 2 Kitchen 2 TVL Drawing Dinning Store Powder Room All Tiled Flooring Solid Doors Imported Fittings AAA Construction Outclass Elevation Very Big Car Porch Very Big House Due To Map Design.Spacious Garage. Huge Car ParkingTransferable HouseExcellent InvestmentThis Very Private Home Is Highly Adaptable To Contemporary Living And Entertaining.Situated On One Of The Most Desirable And Beautiful Town.Well Appointed Bedrooms & Attached Bath Room, Spanish Tiled Imported Kitchen, Lavish Drawing, Dining And Tv Lounge. Huge Car Parking Space, Ash Wood Work, A Separate Stairs.if You Want To Buy This Property Or To Get More Information About Its. To Assist You And Take You To A Mini Tour.Al Hadi Estate & Builders Deals In Sale And Purchase Of Properties And Rental Properties As Well. With More Than 29 Years Of Experience And Expertise Of Property Management, You Can Trust Us To Deliver.More Option Are Also Available. .For More Information Please Contact Us.View Contact Detail,View Contact Detail.",
39,https://www.zameen.com/Property/johar_town_johar_town_phase_2_5_marla_triple_story_luxury_modern_house_with_direct_owner_meeting_for_sale_in_johar_town_phase_2-52964701-3961-1.html,3.15 Crore,5 Marla Triple Story Luxury Modern House With Direct Owner Meeting For Sale In Johar Town Phase 2,"Johar Town, Lahore, Punjab",House,5 Marla,For Sale,6,6,"Al Hadi Estate & Builders Offers Best Investment Opportunities.Direct Owner meeting5 Marla Brand New Ultra Modern House For Sale In Johar Town phase 2 Lahore .5 Master Bedrooms 6 Bathrooms 2 Kitchen 2 TVL Drawing Dinning Store Powder Room All Tiled Flooring Solid Doors Imported Fittings AAA Construction Outclass Elevation Very Big Car Porch Very Big House Due To Map Design.Spacious Garage. Huge Car ParkingTransferable HouseExcellent InvestmentThis Very Private Home Is Highly Adaptable To Contemporary Living And Entertaining.Situated On One Of The Most Desirable And Beautiful Town.Well Appointed Bedrooms & Attached Bath Room, Spanish Tiled Imported Kitchen, Lavish Drawing, Dining And Tv Lounge. Huge Car Parking Space, Ash Wood Work, A Separate Stairs.if You Want To Buy This Property Or To Get More Information About Its. To Assist You And Take You To A Mini Tour.Al Hadi Estate & Builders Deals In Sale And Purchase Of Properties And Rental Properties As Well. With More Than 29 Years Of Experience And Expertise Of Property Management, You Can Trust Us To Deliver.More Option Are Also Available. .For More Information Please Contact Us.",
40,https://www.zameen.com/Property/johar_town_johar_town_phase_2_5_marla_brand_new_luxury_spanish_with_direct_owner_meeting_for_sale_in_johar_town_phase_2-52964741-3961-1.html,3.5 Crore,5 Marla Brand New Luxury Spanish With Direct Owner Meeting For Sale In Johar Town Phase 2,"Johar Town, Lahore, Punjab",House,5 Marla,For Sale,6,6,"Al Hadi Estate & Builders Offers Best Investment Opportunities.Direct Owner meeting5 Marla Brand New Spanish House For Sale In Johar Town Lahore .5 Master Bedrooms 6 Bathrooms 2 Kitchen 2 TVL Drawing Dinning Store Powder Room All Tiled Flooring Solid Doors Imported Fittings AAA Construction Outclass Elevation Very Big Car Porch Very Big House Due To Map Design.Spacious Garage. Huge Car ParkingTransferable HouseExcellent InvestmentThis Very Private Home Is Highly Adaptable To Contemporary Living And Entertaining.Situated On One Of The Most Desirable And Beautiful Town.Well Appointed Bedrooms & Attached Bath Room, Spanish Tiled Imported Kitchen, Lavish Drawing, Dining And Tv Lounge. Huge Car Parking Space, Ash Wood Work, A Separate Stairs.if You Want To Buy This Property Or To Get More Information About Its. To Assist You And Take You To A Mini Tour.Al Hadi Estate & Builders Deals In Sale And Purchase Of Properties And Rental Properties As Well. With More Than 29 Years Of Experience And Expertise Of Property Management, You Can Trust Us To Deliver.More Option Are Also Available. .For More Information Please Contact Us.",
